"Student_ID","Job_Offers","Starting_Salary","Career_Satisfaction","Years_to_Promotion","Current_Job_Level","Work_Life_Balance","Entrepreneurship"
"S04302",4,53300,1,1,"Entry",2,"No"
"S04303",0,38200,6,4,"Entry",3,"No"
"S04304",5,30500,6,3,"Entry",7,"No"
"S04305",4,46000,7,1,"Senior",9,"No"
"S04306",5,60300,9,2,"Entry",2,"Yes"
"S04307",3,48500,10,5,"Entry",10,"No"
"S04308",5,52000,10,4,"Entry",7,"No"
"S04309",3,67600,10,1,"Mid",8,"Yes"
"S04310",5,62400,9,5,"Mid",6,"No"
"S04311",5,51700,5,4,"Entry",6,"No"
"S04312",3,35200,2,1,"Entry",8,"No"
"S04313",5,41800,1,2,"Senior",3,"No"
"S04314",4,50400,2,5,"Entry",8,"No"
"S04315",0,60800,2,5,"Entry",10,"No"
"S04316",2,55100,1,1,"Entry",1,"No"
"S04317",5,40700,8,1,"Entry",2,"No"
"S04318",0,56000,3,2,"Mid",6,"Yes"
"S04319",1,75600,10,2,"Mid",2,"No"
"S04320",1,54400,10,3,"Entry",10,"No"
"S04321",2,59200,8,1,"Entry",2,"No"
"S04322",5,44800,6,2,"Entry",3,"No"
"S04323",5,47100,1,1,"Mid",3,"No"
"S04324",3,25000,7,2,"Mid",4,"Yes"
"S04325",2,52100,3,4,"Executive",9,"No"
"S04326",4,25000,9,2,"Mid",9,"No"
"S04327",5,27200,9,2,"Mid",2,"Yes"
"S04328",3,55000,4,4,"Mid",2,"No"
"S04329",2,35200,2,4,"Entry",6,"No"
"S04330",2,25000,10,3,"Mid",5,"Yes"
"S04331",4,51000,9,2,"Entry",5,"No"
"S04332",4,26900,5,4,"Mid",7,"Yes"
"S04333",0,65800,8,3,"Entry",9,"No"
"S04334",1,57100,9,3,"Entry",1,"No"
"S04335",2,77400,1,1,"Mid",5,"No"
"S04336",0,55900,3,4,"Mid",5,"No"
"S04337",3,78300,7,5,"Mid",5,"No"
"S04338",3,35500,2,4,"Mid",9,"No"
"S04339",1,40900,4,4,"Entry",6,"No"
"S04340",3,54400,4,3,"Senior",8,"No"
"S04341",1,48100,7,4,"Entry",8,"No"
"S04342",3,52200,2,4,"Entry",6,"No"
"S04343",3,49600,8,3,"Entry",6,"Yes"
"S04344",2,46900,8,3,"Mid",10,"No"
"S04345",4,35900,6,1,"Entry",8,"No"
"S04346",2,39000,4,1,"Entry",1,"No"
"S04347",0,36600,2,4,"Entry",9,"No"
"S04348",4,35300,3,4,"Mid",9,"No"
"S04349",2,51000,3,2,"Mid",8,"Yes"
"S04350",4,39200,3,5,"Mid",4,"No"
"S04351",4,42100,4,2,"Executive",1,"Yes"
"S04352",4,71000,7,2,"Senior",2,"No"
"S04353",3,57200,9,4,"Entry",1,"Yes"
"S04354",4,62100,10,3,"Mid",3,"No"
"S04355",3,66800,4,3,"Mid",9,"Yes"
"S04356",5,74700,7,5,"Entry",6,"No"
"S04357",4,49800,10,3,"Entry",5,"No"
"S04358",3,54100,6,4,"Mid",8,"No"
"S04359",4,42300,10,3,"Mid",10,"No"
"S04360",0,37400,9,1,"Mid",3,"Yes"
"S04361",2,27600,8,5,"Entry",10,"Yes"
"S04362",5,34800,2,3,"Senior",3,"No"
"S04363",4,42100,3,3,"Mid",5,"No"
"S04364",0,53000,6,1,"Senior",1,"No"
"S04365",2,32900,5,2,"Entry",7,"Yes"
"S04366",1,35400,2,4,"Mid",3,"No"
"S04367",5,25000,2,3,"Mid",2,"No"
"S04368",5,39700,5,1,"Entry",7,"Yes"
"S04369",4,50900,5,1,"Entry",1,"No"
"S04370",1,50800,1,2,"Entry",1,"No"
"S04371",2,45200,10,3,"Executive",9,"No"
"S04372",2,46300,3,2,"Mid",7,"No"
"S04373",4,50100,9,5,"Entry",3,"No"
"S04374",0,68700,10,1,"Mid",5,"Yes"
"S04375",4,44600,3,4,"Mid",2,"No"
"S04376",0,47900,6,1,"Entry",5,"No"
"S04377",4,30600,6,2,"Executive",9,"No"
"S04378",0,57100,2,4,"Senior",10,"No"
"S04379",3,49100,7,4,"Entry",5,"No"
"S04380",0,42000,9,1,"Mid",1,"Yes"
"S04381",0,32300,9,4,"Mid",8,"Yes"
"S04382",2,55200,8,3,"Entry",6,"No"
"S04383",1,33600,5,1,"Senior",2,"No"
"S04384",4,58000,8,2,"Senior",6,"No"
"S04385",2,76900,9,5,"Mid",9,"Yes"
"S04386",1,67300,1,2,"Entry",3,"No"
"S04387",2,50500,1,3,"Entry",5,"No"
"S04388",5,59400,5,5,"Entry",7,"No"
"S04389",2,39600,7,5,"Entry",10,"No"
"S04390",4,30300,9,2,"Senior",2,"No"
"S04391",5,52000,9,1,"Senior",1,"No"
"S04392",3,41000,3,1,"Entry",5,"No"
"S04393",2,29400,1,5,"Mid",4,"Yes"
"S04394",4,25000,3,2,"Entry",9,"No"
"S04395",0,45500,8,2,"Entry",10,"Yes"
"S04396",1,64900,7,1,"Entry",4,"No"
"S04397",4,47600,5,3,"Entry",7,"No"
"S04398",3,46900,10,1,"Entry",5,"No"
"S04399",4,49200,9,1,"Entry",5,"No"
"S04400",4,35700,4,3,"Mid",6,"Yes"
"S04401",0,43400,6,1,"Entry",8,"No"
"S04402",1,68800,5,5,"Entry",4,"No"
"S04403",5,72900,6,5,"Senior",9,"No"
"S04404",1,65700,4,5,"Entry",6,"No"
"S04405",3,61600,3,5,"Mid",8,"No"
"S04406",5,73200,5,5,"Entry",4,"No"
"S04407",5,33700,5,2,"Mid",9,"No"
"S04408",1,90800,2,2,"Entry",9,"Yes"
"S04409",0,25000,10,3,"Mid",1,"No"
"S04410",3,45100,4,4,"Mid",1,"Yes"
"S04411",0,25000,3,5,"Entry",7,"No"
"S04412",0,61300,7,4,"Entry",3,"No"
"S04413",5,32500,5,4,"Mid",7,"No"
"S04414",4,34100,6,5,"Entry",1,"No"
"S04415",4,70600,7,1,"Entry",1,"No"
"S04416",4,46300,2,3,"Entry",7,"No"
"S04417",5,59600,10,4,"Entry",4,"No"
"S04418",2,43000,4,1,"Entry",2,"Yes"
"S04419",0,35800,6,1,"Mid",5,"No"
"S04420",1,63400,3,5,"Entry",5,"Yes"
"S04421",3,52600,6,3,"Mid",4,"No"
"S04422",2,53200,10,5,"Senior",9,"No"
"S04423",4,41100,1,3,"Senior",2,"No"
"S04424",5,47500,8,5,"Entry",4,"No"
"S04425",2,41000,10,3,"Mid",2,"No"
"S04426",5,61400,5,2,"Mid",10,"No"
"S04427",2,50500,1,1,"Senior",4,"No"
"S04428",0,59300,10,1,"Senior",6,"No"
"S04429",0,45200,10,1,"Mid",5,"No"
"S04430",5,76900,1,3,"Mid",10,"No"
"S04431",1,49000,10,1,"Entry",10,"No"
"S04432",3,55300,3,2,"Entry",6,"No"
"S04433",3,58700,6,2,"Mid",2,"No"
"S04434",4,37500,2,4,"Entry",1,"No"
"S04435",1,44800,8,1,"Entry",5,"No"
"S04436",3,58500,10,5,"Senior",3,"No"
"S04437",2,26900,7,5,"Executive",3,"No"
"S04438",2,56400,2,5,"Entry",10,"No"
"S04439",3,28900,1,2,"Senior",5,"No"
"S04440",2,27600,7,4,"Senior",3,"No"
"S04441",5,33500,7,4,"Mid",6,"Yes"
"S04442",2,57000,3,2,"Entry",7,"No"
"S04443",5,89700,10,4,"Senior",6,"Yes"
"S04444",4,30900,8,5,"Entry",10,"No"
"S04445",2,51000,8,5,"Senior",8,"No"
"S04446",5,64800,5,2,"Entry",4,"No"
"S04447",3,57700,7,5,"Mid",6,"No"
"S04448",0,39800,3,3,"Entry",3,"No"
"S04449",2,60300,6,5,"Mid",10,"No"
"S04450",3,42300,3,1,"Senior",7,"No"
"S04451",2,47900,9,2,"Entry",6,"No"
"S04452",1,36700,7,2,"Mid",6,"No"
"S04453",5,66200,1,4,"Senior",3,"No"
"S04454",4,54400,8,4,"Senior",1,"Yes"
"S04455",0,45600,9,4,"Senior",2,"Yes"
"S04456",5,54900,10,1,"Mid",10,"No"
"S04457",2,51400,2,5,"Mid",10,"No"
"S04458",3,54600,1,2,"Entry",3,"No"
"S04459",0,61600,4,5,"Entry",1,"No"
"S04460",2,54700,9,4,"Entry",8,"Yes"
"S04461",1,37700,6,2,"Entry",9,"No"
"S04462",3,25000,10,4,"Entry",7,"No"
"S04463",4,61400,8,1,"Mid",7,"No"
"S04464",2,41600,7,2,"Entry",3,"Yes"
"S04465",3,66800,5,4,"Entry",9,"No"
"S04466",2,27900,5,4,"Entry",9,"No"
"S04467",4,36100,6,4,"Entry",5,"No"
"S04468",1,48200,6,1,"Senior",7,"No"
"S04469",5,51600,5,5,"Mid",1,"Yes"
"S04470",4,64200,8,5,"Mid",6,"No"
"S04471",4,65700,3,5,"Entry",10,"No"
"S04472",4,49200,9,1,"Mid",1,"No"
"S04473",5,61300,5,5,"Mid",10,"No"
"S04474",0,25000,9,5,"Entry",6,"No"
"S04475",3,45000,5,1,"Executive",6,"No"
"S04476",2,62100,3,2,"Senior",7,"No"
"S04477",5,51100,9,4,"Executive",7,"No"
"S04478",1,71800,2,4,"Entry",10,"No"
"S04479",2,35900,5,1,"Senior",3,"Yes"
"S04480",0,63400,3,5,"Entry",7,"No"
"S04481",1,42700,7,3,"Mid",10,"No"
"S04482",0,57400,4,5,"Senior",2,"No"
"S04483",2,37000,8,3,"Entry",2,"No"
"S04484",1,52200,1,4,"Entry",1,"No"
"S04485",5,63100,5,1,"Entry",2,"No"
"S04486",2,61600,8,5,"Mid",2,"No"
"S04487",3,51800,2,1,"Mid",9,"No"
"S04488",0,62300,6,5,"Mid",3,"No"
"S04489",3,59700,7,5,"Mid",1,"No"
"S04490",3,45500,6,5,"Senior",2,"No"
"S04491",2,52800,10,3,"Senior",10,"Yes"
"S04492",2,63200,3,1,"Entry",8,"No"
"S04493",4,77900,6,4,"Entry",10,"No"
"S04494",4,58300,7,2,"Senior",2,"Yes"
"S04495",1,32700,3,3,"Entry",4,"No"
"S04496",2,56000,10,4,"Entry",9,"No"
"S04497",0,77700,2,1,"Senior",9,"No"
"S04498",2,40300,3,2,"Mid",7,"No"
"S04499",2,30400,1,2,"Mid",1,"No"
"S04500",5,57600,7,1,"Entry",10,"No"
"S04501",3,50900,4,3,"Senior",5,"No"
"S04502",3,51300,3,5,"Entry",5,"No"
"S04503",4,47000,6,5,"Entry",2,"No"
"S04504",5,41700,3,5,"Senior",7,"Yes"
"S04505",1,39300,10,4,"Entry",1,"Yes"
"S04506",1,54400,3,1,"Mid",1,"Yes"
"S04507",2,60700,9,3,"Mid",10,"No"
"S04508",5,44700,2,1,"Entry",1,"No"
"S04509",0,69700,5,2,"Mid",10,"No"
"S04510",3,50600,10,4,"Mid",7,"No"
"S04511",0,61500,10,3,"Entry",4,"No"
"S04512",5,43600,2,2,"Mid",4,"No"
"S04513",3,52200,6,5,"Entry",9,"No"
"S04514",5,55300,4,5,"Mid",4,"No"
"S04515",5,48400,7,5,"Mid",8,"No"
"S04516",2,32500,1,1,"Mid",1,"No"
"S04517",1,69100,8,2,"Senior",3,"Yes"
"S04518",5,47900,2,3,"Entry",1,"No"
"S04519",2,25000,4,2,"Entry",1,"No"
"S04520",3,42900,7,3,"Entry",3,"No"
"S04521",5,73900,8,4,"Mid",4,"No"
"S04522",1,68100,9,4,"Entry",6,"No"
"S04523",0,54100,5,3,"Mid",3,"No"
"S04524",0,62700,9,2,"Entry",8,"Yes"
"S04525",4,71200,9,3,"Executive",8,"No"
"S04526",0,51700,3,3,"Mid",3,"No"
"S04527",4,65900,7,5,"Entry",3,"No"
"S04528",1,38100,8,3,"Mid",6,"No"
"S04529",2,34000,1,5,"Mid",1,"No"
"S04530",5,50300,10,5,"Executive",1,"No"
"S04531",5,61100,5,3,"Mid",5,"No"
"S04532",2,68900,1,1,"Entry",10,"Yes"
"S04533",5,48500,3,2,"Executive",7,"No"
"S04534",1,37600,2,3,"Entry",1,"No"
"S04535",5,82400,2,4,"Mid",2,"No"
"S04536",5,47100,4,3,"Mid",9,"No"
"S04537",1,34900,5,3,"Entry",1,"No"
"S04538",3,58700,1,4,"Executive",3,"Yes"
"S04539",0,100600,6,5,"Entry",8,"No"
"S04540",0,51400,5,5,"Entry",2,"Yes"
"S04541",0,51200,4,1,"Entry",10,"No"
"S04542",4,61300,6,3,"Senior",7,"No"
"S04543",0,64100,2,3,"Entry",2,"No"
"S04544",5,32400,8,2,"Entry",3,"No"
"S04545",5,72400,6,5,"Entry",10,"No"
"S04546",3,48200,3,3,"Entry",9,"No"
"S04547",2,51000,4,2,"Mid",4,"No"
"S04548",2,33000,2,1,"Entry",7,"No"
"S04549",5,45100,4,2,"Entry",6,"No"
"S04550",4,71400,9,5,"Entry",7,"No"
"S04551",3,67200,4,5,"Mid",7,"Yes"
"S04552",1,56900,8,1,"Entry",2,"No"
"S04553",5,25000,3,3,"Mid",1,"No"
"S04554",2,39200,5,2,"Entry",10,"No"
"S04555",3,56500,2,3,"Senior",6,"No"
"S04556",1,43600,9,3,"Entry",7,"Yes"
"S04557",4,59800,9,3,"Mid",2,"No"
"S04558",5,62000,10,4,"Senior",2,"No"
"S04559",0,71100,7,1,"Executive",9,"Yes"
"S04560",5,25000,2,3,"Mid",5,"No"
"S04561",3,44500,4,1,"Entry",7,"Yes"
"S04562",5,38500,6,3,"Entry",1,"No"
"S04563",2,41500,9,2,"Entry",4,"No"
"S04564",4,48800,6,2,"Senior",2,"Yes"
"S04565",5,53700,4,1,"Entry",5,"No"
"S04566",3,59800,1,3,"Mid",1,"No"
"S04567",4,38400,7,1,"Entry",10,"Yes"
"S04568",1,45200,7,1,"Senior",7,"No"
"S04569",3,51900,6,4,"Mid",2,"No"
"S04570",5,51100,3,3,"Entry",3,"Yes"
"S04571",5,41500,5,4,"Mid",5,"No"
"S04572",0,40800,7,3,"Entry",9,"No"
"S04573",1,47100,6,5,"Mid",10,"No"
"S04574",0,27800,7,5,"Senior",4,"No"
"S04575",4,30500,5,4,"Senior",8,"No"
"S04576",0,47200,1,5,"Entry",8,"No"
"S04577",1,51100,10,4,"Entry",10,"No"
"S04578",1,67600,5,5,"Mid",4,"No"
"S04579",1,25900,2,4,"Mid",4,"No"
"S04580",5,56600,10,5,"Entry",2,"Yes"
"S04581",4,71100,10,1,"Mid",8,"No"
"S04582",2,54300,2,1,"Entry",1,"No"
"S04583",4,39900,4,1,"Mid",5,"No"
"S04584",1,44900,6,3,"Senior",8,"No"
"S04585",4,77300,5,2,"Mid",6,"No"
"S04586",3,66900,7,4,"Entry",10,"No"
"S04587",3,40400,10,2,"Executive",4,"No"
"S04588",2,38600,8,1,"Entry",9,"Yes"
"S04589",4,56100,10,4,"Entry",3,"No"
"S04590",5,56800,1,4,"Entry",9,"No"
"S04591",4,71200,8,3,"Entry",1,"No"
"S04592",3,46900,3,2,"Entry",4,"No"
"S04593",1,27500,10,2,"Mid",10,"No"
"S04594",0,45900,10,5,"Mid",3,"No"
"S04595",1,42800,2,4,"Mid",2,"No"
"S04596",2,25000,2,1,"Senior",4,"Yes"
"S04597",0,45900,5,5,"Executive",4,"No"
"S04598",1,64400,2,5,"Entry",9,"No"
"S04599",4,61200,4,4,"Entry",10,"No"
"S04600",5,45100,3,5,"Mid",6,"No"
"S04601",4,43600,8,4,"Mid",6,"No"
"S04602",3,42200,9,4,"Entry",6,"No"
"S04603",4,41900,6,5,"Mid",6,"No"
"S04604",4,62100,4,1,"Mid",8,"No"
"S04605",2,70300,2,5,"Executive",4,"Yes"
"S04606",5,61300,8,2,"Mid",1,"No"
"S04607",0,39100,3,4,"Mid",3,"No"
"S04608",1,37800,2,1,"Mid",8,"No"
"S04609",1,71900,4,3,"Entry",1,"No"
"S04610",2,51200,2,3,"Mid",5,"No"
"S04611",0,39000,3,5,"Mid",2,"No"
"S04612",4,51400,9,3,"Entry",10,"No"
"S04613",5,29900,7,2,"Mid",4,"No"
"S04614",2,32300,1,5,"Entry",3,"Yes"
"S04615",4,40800,10,5,"Mid",1,"No"
"S04616",1,63400,5,1,"Entry",5,"No"
"S04617",2,45700,5,4,"Entry",9,"No"
"S04618",5,60500,9,5,"Entry",3,"Yes"
"S04619",2,52700,1,5,"Entry",1,"No"
"S04620",2,29300,1,5,"Entry",1,"Yes"
"S04621",1,73600,10,1,"Entry",1,"No"
"S04622",5,31800,7,5,"Entry",4,"Yes"
"S04623",1,41200,7,4,"Senior",5,"No"
"S04624",3,42900,8,4,"Senior",8,"No"
"S04625",5,62000,4,5,"Mid",10,"No"
"S04626",1,40700,7,1,"Entry",7,"No"
"S04627",5,36900,6,3,"Mid",10,"Yes"
"S04628",1,62800,1,5,"Entry",4,"Yes"
"S04629",4,45800,2,5,"Executive",2,"No"
"S04630",1,59500,8,2,"Mid",2,"No"
"S04631",5,86200,6,1,"Entry",2,"No"
"S04632",0,43400,7,4,"Entry",1,"No"
"S04633",4,56600,8,1,"Mid",6,"No"
"S04634",5,31700,5,1,"Entry",4,"No"
"S04635",5,41200,5,5,"Entry",3,"Yes"
"S04636",5,54500,2,2,"Mid",1,"No"
"S04637",3,71500,4,5,"Entry",7,"No"
"S04638",0,26800,2,1,"Mid",9,"No"
"S04639",3,55700,7,5,"Senior",4,"Yes"
"S04640",2,32900,9,1,"Entry",1,"No"
"S04641",2,45600,2,4,"Entry",3,"No"
"S04642",2,41500,4,5,"Senior",9,"No"
"S04643",1,38600,8,5,"Entry",1,"No"
"S04644",1,52600,9,4,"Entry",1,"Yes"
"S04645",4,34900,4,5,"Senior",5,"No"
"S04646",0,25000,8,1,"Entry",5,"No"
"S04647",0,43400,7,3,"Entry",8,"No"
"S04648",5,37800,5,5,"Entry",1,"No"
"S04649",2,43200,4,4,"Senior",8,"Yes"
"S04650",2,37900,6,4,"Mid",2,"No"
"S04651",5,57400,6,3,"Mid",1,"No"
"S04652",1,58500,2,1,"Entry",8,"No"
"S04653",3,30400,3,2,"Entry",10,"Yes"
"S04654",5,67700,6,1,"Senior",2,"No"
"S04655",0,59800,4,5,"Mid",5,"No"
"S04656",0,42900,3,4,"Entry",10,"No"
"S04657",3,47900,4,4,"Senior",6,"No"
"S04658",0,64100,6,1,"Senior",3,"No"
"S04659",0,43100,3,1,"Mid",9,"No"
"S04660",1,61000,1,5,"Executive",9,"No"
"S04661",0,54300,6,1,"Entry",8,"No"
"S04662",2,62400,2,3,"Mid",7,"No"
"S04663",2,58600,9,3,"Entry",5,"Yes"
"S04664",4,40800,6,2,"Mid",10,"No"
"S04665",1,52100,1,4,"Senior",2,"Yes"
"S04666",1,62400,4,5,"Mid",3,"No"
"S04667",2,61000,5,5,"Mid",5,"No"
"S04668",1,59700,8,1,"Entry",8,"No"
"S04669",1,46500,3,4,"Mid",1,"No"
"S04670",4,71800,9,2,"Entry",1,"Yes"
"S04671",3,55000,9,2,"Entry",7,"No"
"S04672",5,74800,10,2,"Mid",1,"No"
"S04673",0,32300,5,4,"Mid",3,"No"
"S04674",4,45500,4,2,"Entry",8,"No"
"S04675",3,47400,7,3,"Mid",9,"No"
"S04676",0,62400,9,1,"Mid",5,"No"
"S04677",2,38200,6,2,"Mid",6,"Yes"
"S04678",3,38100,7,3,"Entry",8,"No"
"S04679",0,64300,1,3,"Mid",3,"No"
"S04680",4,47700,4,5,"Mid",1,"Yes"
"S04681",0,58500,2,1,"Mid",9,"Yes"
"S04682",1,37500,1,5,"Senior",2,"No"
"S04683",5,60500,7,4,"Mid",9,"Yes"
"S04684",0,62700,10,3,"Senior",2,"No"
"S04685",2,69100,4,5,"Executive",8,"No"
"S04686",4,35000,2,1,"Mid",3,"No"
"S04687",3,32100,5,3,"Entry",9,"Yes"
"S04688",0,48600,7,2,"Entry",10,"No"
"S04689",4,68200,2,1,"Senior",4,"No"
"S04690",2,36600,7,2,"Entry",8,"Yes"
"S04691",5,33800,3,4,"Entry",4,"No"
"S04692",3,42500,8,2,"Senior",3,"No"
"S04693",0,52800,7,2,"Mid",1,"Yes"
"S04694",2,51700,1,4,"Entry",4,"No"
"S04695",1,36700,9,4,"Executive",2,"No"
"S04696",4,39000,6,2,"Mid",9,"No"
"S04697",4,48600,4,3,"Mid",2,"No"
"S04698",0,38800,6,3,"Entry",8,"No"
"S04699",2,34200,2,5,"Mid",10,"No"
"S04700",3,57900,2,5,"Mid",10,"No"
"S04701",3,41300,8,4,"Mid",7,"No"
"S04702",3,42500,10,1,"Entry",6,"Yes"
"S04703",3,44800,5,2,"Mid",4,"No"
"S04704",0,54400,7,4,"Mid",3,"No"
"S04705",0,50800,1,4,"Senior",10,"No"
"S04706",4,41600,6,4,"Mid",5,"No"
"S04707",2,47800,10,3,"Entry",2,"Yes"
"S04708",1,46800,7,1,"Entry",2,"No"
"S04709",0,71800,10,3,"Mid",8,"Yes"
"S04710",3,49700,7,5,"Mid",3,"No"
"S04711",1,37700,10,4,"Entry",7,"Yes"
"S04712",4,26100,3,3,"Entry",6,"No"
"S04713",3,64200,9,4,"Entry",8,"Yes"
"S04714",5,48700,9,1,"Entry",3,"No"
"S04715",2,54800,5,2,"Entry",1,"No"
"S04716",1,61700,9,3,"Senior",6,"Yes"
"S04717",4,38700,7,1,"Mid",6,"No"
"S04718",0,38300,7,2,"Executive",8,"No"
"S04719",2,50900,9,4,"Senior",10,"No"
"S04720",3,84600,2,1,"Mid",3,"Yes"
"S04721",1,39200,10,5,"Mid",9,"Yes"
"S04722",4,42200,5,2,"Senior",6,"Yes"
"S04723",1,62500,8,2,"Entry",1,"No"
"S04724",2,58900,8,4,"Entry",3,"Yes"
"S04725",0,42500,3,5,"Entry",4,"No"
"S04726",0,26200,5,3,"Entry",3,"No"
"S04727",5,46100,4,1,"Entry",6,"No"
"S04728",2,77200,4,4,"Entry",7,"No"
"S04729",3,43300,2,5,"Entry",2,"No"
"S04730",1,62200,6,2,"Mid",6,"Yes"
"S04731",3,33400,1,2,"Mid",4,"No"
"S04732",4,62600,8,2,"Mid",1,"No"
"S04733",3,63300,10,5,"Entry",2,"No"
"S04734",5,50400,9,5,"Entry",5,"No"
"S04735",2,68400,5,3,"Entry",9,"No"
"S04736",5,48400,6,1,"Mid",5,"No"
"S04737",0,79700,1,2,"Senior",8,"No"
"S04738",5,48200,6,3,"Entry",10,"Yes"
"S04739",2,45000,1,5,"Entry",2,"Yes"
"S04740",2,55000,5,3,"Entry",5,"No"
"S04741",1,32000,9,2,"Entry",1,"No"
"S04742",2,53600,5,1,"Entry",2,"No"
"S04743",4,37700,3,3,"Entry",3,"No"
"S04744",1,64600,4,5,"Entry",8,"No"
"S04745",1,63300,3,4,"Executive",10,"No"
"S04746",3,38600,4,4,"Senior",3,"Yes"
"S04747",5,43300,10,3,"Mid",4,"No"
"S04748",2,64500,6,5,"Senior",4,"No"
"S04749",3,79200,3,3,"Entry",9,"No"
"S04750",3,50200,5,3,"Entry",4,"No"
"S04751",5,62500,7,4,"Entry",9,"Yes"
"S04752",1,61300,1,3,"Mid",8,"Yes"
"S04753",3,61400,3,4,"Senior",4,"No"
"S04754",3,25000,6,5,"Entry",3,"No"
"S04755",1,36400,10,5,"Entry",2,"No"
"S04756",1,72100,2,5,"Senior",8,"No"
"S04757",0,38200,8,4,"Entry",8,"No"
"S04758",2,46800,7,2,"Mid",1,"Yes"
"S04759",0,79600,2,2,"Mid",7,"No"
"S04760",5,42600,5,2,"Entry",8,"No"
"S04761",1,52100,4,2,"Mid",7,"No"
"S04762",4,56300,2,5,"Entry",3,"No"
"S04763",3,67500,4,2,"Entry",4,"No"
"S04764",3,59200,9,3,"Senior",5,"No"
"S04765",1,42300,10,4,"Entry",1,"No"
"S04766",3,50200,2,2,"Entry",10,"No"
"S04767",0,46600,10,5,"Entry",3,"No"
"S04768",3,63600,10,2,"Entry",6,"No"
"S04769",4,49400,6,4,"Entry",3,"No"
"S04770",2,53300,4,1,"Entry",5,"Yes"
"S04771",5,42800,8,1,"Mid",4,"No"
"S04772",5,80100,4,5,"Entry",2,"No"
"S04773",5,37600,9,5,"Senior",4,"No"
"S04774",0,81900,10,5,"Entry",4,"No"
"S04775",2,47300,3,2,"Mid",3,"Yes"
"S04776",2,63700,7,4,"Entry",8,"No"
"S04777",4,51800,5,4,"Entry",6,"No"
"S04778",5,32200,1,4,"Entry",1,"No"
"S04779",4,42700,3,1,"Senior",9,"No"
"S04780",4,66800,9,4,"Entry",3,"No"
"S04781",4,34300,9,5,"Entry",4,"No"
"S04782",5,25000,5,2,"Entry",10,"No"
"S04783",0,25000,5,1,"Mid",10,"Yes"
"S04784",4,50100,4,2,"Senior",7,"No"
"S04785",0,35300,4,3,"Entry",5,"No"
"S04786",3,50900,4,5,"Mid",4,"No"
"S04787",2,58900,2,1,"Entry",2,"No"
"S04788",5,59500,7,5,"Executive",5,"No"
"S04789",3,55600,3,2,"Mid",8,"No"
"S04790",3,80400,1,4,"Entry",2,"No"
"S04791",1,73700,10,3,"Entry",1,"No"
"S04792",5,35700,3,5,"Entry",6,"No"
"S04793",3,59400,9,3,"Mid",1,"No"
"S04794",3,58600,9,2,"Entry",9,"Yes"
"S04795",1,33400,10,5,"Mid",8,"No"
"S04796",5,41800,7,4,"Mid",4,"No"
"S04797",3,25600,1,3,"Entry",7,"No"
"S04798",1,41700,6,1,"Mid",10,"No"
"S04799",0,59700,10,2,"Senior",4,"No"
"S04800",2,66000,1,5,"Entry",6,"No"
"S04801",4,83200,2,1,"Mid",10,"No"
"S04802",3,61900,3,4,"Entry",7,"No"
"S04803",0,56100,6,4,"Entry",9,"Yes"
"S04804",2,77500,7,3,"Senior",2,"No"
"S04805",0,73300,8,2,"Mid",10,"Yes"
"S04806",1,41600,9,5,"Mid",8,"No"
"S04807",0,48200,7,1,"Entry",9,"Yes"
"S04808",3,60400,6,5,"Entry",4,"No"
"S04809",3,29700,5,1,"Entry",8,"No"
"S04810",5,55900,10,2,"Mid",10,"No"
"S04811",4,56600,2,4,"Mid",5,"No"
"S04812",4,61000,8,4,"Entry",9,"No"
"S04813",3,63100,5,5,"Entry",2,"No"
"S04814",0,44900,10,5,"Mid",1,"No"
"S04815",5,56600,2,3,"Executive",10,"No"
"S04816",5,43800,3,1,"Mid",6,"Yes"
"S04817",3,64400,10,3,"Mid",4,"No"
"S04818",0,53100,10,1,"Mid",6,"No"
"S04819",3,64500,7,2,"Entry",7,"Yes"
"S04820",2,25000,10,5,"Entry",9,"No"
"S04821",0,30600,8,1,"Mid",1,"No"
"S04822",1,54800,5,4,"Mid",3,"No"
"S04823",1,31200,10,2,"Mid",2,"No"
"S04824",4,65200,8,4,"Entry",5,"No"
"S04825",2,65300,10,2,"Entry",10,"No"
"S04826",1,56900,10,1,"Mid",8,"No"
"S04827",3,45300,6,4,"Mid",5,"No"
"S04828",1,44800,2,1,"Entry",8,"Yes"
"S04829",3,63400,2,3,"Mid",3,"Yes"
"S04830",2,59200,8,2,"Mid",10,"No"
"S04831",5,37100,4,5,"Entry",1,"No"
"S04832",5,56300,8,4,"Entry",4,"Yes"
"S04833",5,72300,9,1,"Senior",3,"No"
"S04834",4,58500,6,4,"Mid",8,"No"
"S04835",5,44400,9,1,"Entry",8,"Yes"
"S04836",1,46700,6,3,"Executive",8,"Yes"
"S04837",4,44400,3,5,"Entry",3,"No"
"S04838",5,43400,8,4,"Entry",8,"No"
"S04839",5,31800,1,4,"Entry",6,"No"
"S04840",2,51600,6,1,"Senior",8,"No"
"S04841",0,26600,3,1,"Mid",9,"No"
"S04842",5,61700,10,4,"Mid",1,"Yes"
"S04843",2,45100,10,3,"Entry",1,"No"
"S04844",2,69800,3,4,"Mid",4,"No"
"S04845",2,35100,9,2,"Entry",1,"Yes"
"S04846",0,48000,7,2,"Senior",9,"No"
"S04847",0,51700,2,4,"Entry",9,"No"
"S04848",2,32700,6,3,"Entry",7,"No"
"S04849",0,57300,4,1,"Executive",2,"Yes"
