"Student_ID","High_School_GPA","SAT_Score","University_Ranking","University_GPA","Field_of_Study"
"S04377",2.59,1227,652,2.85,"Medicine"
"S04378",3.53,1578,854,2.18,"Computer Science"
"S04379",3.49,1533,253,2.53,"Medicine"
"S04380",2.49,1506,475,2.74,"Arts"
"S04381",3.46,924,176,3.7,"Mathematics"
"S04382",3.5,1428,421,3.59,"Engineering"
"S04383",2.79,1325,971,2.89,"Arts"
"S04384",2.42,928,932,3.45,"Law"
"S04385",3.04,1222,572,3.14,"Engineering"
"S04386",3.84,1212,461,2.68,"Medicine"
"S04387",3.28,1483,864,3.45,"Mathematics"
"S04388",2.35,1169,254,3.37,"Business"
"S04389",3.37,1194,520,3.24,"Business"
"S04390",2.85,1555,903,3.24,"Arts"
"S04391",3.18,1122,107,3.37,"Arts"
"S04392",3.47,974,171,2.77,"Medicine"
"S04393",3.03,1001,58,3.74,"Business"
"S04394",3.63,1431,337,2.32,"Business"
"S04395",3.44,1528,342,3.77,"Arts"
"S04396",3.23,1585,942,2.68,"Law"
"S04397",2.3,1072,290,2.25,"Business"
"S04398",3.67,903,84,3.2,"Arts"
"S04399",3.87,1378,117,2.75,"Computer Science"
"S04400",2.27,1559,712,3.63,"Business"
"S04401",2.98,1294,534,2.86,"Engineering"
"S04402",2.52,1525,219,3.34,"Mathematics"
"S04403",3.51,1066,738,2.62,"Medicine"
"S04404",3.44,1199,917,2.42,"Mathematics"
"S04405",2.28,1017,783,2.78,"Arts"
"S04406",3.75,1411,901,3.21,"Business"
"S04407",2.36,1511,102,3.31,"Business"
"S04408",3.59,1074,657,3.16,"Law"
"S04409",2.91,1058,456,3.98,"Arts"
"S04410",2.66,1283,659,3.38,"Engineering"
"S04411",2.32,1126,773,3.86,"Business"
"S04412",2.34,937,791,2.24,"Computer Science"
"S04413",3.32,1362,851,2.12,"Medicine"
"S04414",3.1,1330,526,2.62,"Arts"
"S04415",2.24,1547,266,2.27,"Business"
"S04416",2.23,1003,287,3.05,"Mathematics"
"S04417",2.14,1092,141,3.04,"Law"
"S04418",3.49,1149,895,3.15,"Law"
"S04419",3.42,912,406,3.49,"Medicine"
"S04420",2.12,1466,293,3.94,"Arts"
"S04421",3.12,1496,935,3.76,"Arts"
"S04422",2.17,1520,906,2.24,"Arts"
"S04423",3.81,1454,31,2.68,"Engineering"
"S04424",3.81,1287,171,2.51,"Computer Science"
"S04425",3.4,970,355,2.35,"Law"
"S04426",3.85,1470,205,3.09,"Arts"
"S04427",3.62,1337,478,3.11,"Engineering"
"S04428",3.66,943,994,2.45,"Arts"
"S04429",3.14,1171,932,3.42,"Arts"
"S04430",2.61,913,291,3.47,"Engineering"
"S04431",2.44,1270,111,2.04,"Computer Science"
"S04432",2.65,1011,68,2.79,"Medicine"
"S04433",3.26,1278,695,3.78,"Law"
"S04434",2.35,1213,373,3.04,"Business"
"S04435",2.52,1314,196,2.7,"Mathematics"
"S04436",2.94,1384,126,2.51,"Arts"
"S04437",2.47,1068,687,2.49,"Computer Science"
"S04438",3.18,1145,262,2.2,"Law"
"S04439",3.85,1165,887,3.63,"Business"
"S04440",3.5,1142,924,2.17,"Arts"
"S04441",3.33,1569,798,2.58,"Mathematics"
"S04442",3.17,1199,155,2.09,"Business"
"S04443",2.98,1226,581,3.56,"Engineering"
"S04444",2.37,1429,108,2.08,"Mathematics"
"S04445",3.79,1494,423,2.62,"Law"
"S04446",2.5,1241,35,3.15,"Computer Science"
"S04447",2.18,1578,871,2.82,"Computer Science"
"S04448",3.5,1453,44,2.56,"Law"
"S04449",2.35,1148,655,2.55,"Medicine"
"S04450",2.74,1279,723,3.6,"Medicine"
"S04451",2.06,1431,990,3.95,"Business"
"S04452",2.27,1280,998,2.7,"Engineering"
"S04453",2.35,941,416,2.08,"Business"
"S04454",2.11,1244,1000,2.07,"Arts"
"S04455",3.31,1498,285,3.52,"Computer Science"
"S04456",3.67,1160,447,3.1,"Business"
"S04457",2.75,1205,518,3.57,"Business"
"S04458",3.75,1139,730,3.39,"Law"
"S04459",2.43,1578,27,3.82,"Mathematics"
"S04460",2.65,1212,227,3.77,"Computer Science"
"S04461",2.3,1340,796,3.58,"Computer Science"
"S04462",3.24,1032,901,2.95,"Medicine"
"S04463",2.84,950,425,2.62,"Medicine"
"S04464",3.23,1517,568,3.01,"Computer Science"
"S04465",3.52,1291,368,3,"Mathematics"
"S04466",3.09,1595,310,3.22,"Business"
"S04467",3.26,1422,848,2.37,"Arts"
"S04468",3.87,1407,105,3.31,"Business"
"S04469",2.6,1561,18,2.91,"Mathematics"
"S04470",2.72,1253,205,3.24,"Arts"
"S04471",3.44,1294,43,2.48,"Computer Science"
"S04472",3.22,995,89,2.87,"Law"
"S04473",2.36,1005,586,2.42,"Arts"
"S04474",2.75,1554,157,3.75,"Medicine"
"S04475",2.94,1577,266,2.98,"Law"
"S04476",2.84,1412,134,2.45,"Mathematics"
"S04477",2.36,1457,464,2.08,"Computer Science"
"S04478",3.85,1141,601,3.35,"Mathematics"
"S04479",3.52,1387,748,2.43,"Engineering"
"S04480",2.96,1414,132,3.98,"Arts"
"S04481",3.36,1553,741,3.07,"Arts"
"S04482",3.79,960,34,2.58,"Mathematics"
"S04483",2.27,1315,83,3.32,"Law"
"S04484",2.5,1193,929,2.55,"Engineering"
"S04485",3.09,1201,132,3.64,"Engineering"
"S04486",3.6,1069,428,2.62,"Computer Science"
"S04487",2.07,1545,866,3.98,"Law"
"S04488",3.97,940,204,3.21,"Business"
"S04489",2.91,1130,799,3.69,"Engineering"
"S04490",2.72,1308,336,2.15,"Mathematics"
"S04491",2.59,1550,962,2.7,"Arts"
"S04492",2.35,1521,497,3.47,"Engineering"
"S04493",3.58,1196,442,3.31,"Mathematics"
"S04494",3.91,1354,828,2.39,"Computer Science"
"S04495",2.83,956,258,2.71,"Computer Science"
"S04496",3.9,1534,292,2.53,"Arts"
"S04497",3.65,1139,966,3.23,"Arts"
"S04498",2.96,1497,125,2.69,"Arts"
"S04499",3.35,1075,956,2.62,"Business"
"S04500",2.87,962,663,2.41,"Arts"
"S04501",3.12,1450,871,2.82,"Law"
"S04502",2.12,1037,759,2.39,"Computer Science"
"S04503",3.39,1353,175,3.93,"Computer Science"
"S04504",2.11,1348,884,2.31,"Engineering"
"S04505",3.63,1125,492,3.83,"Arts"
"S04506",3.65,1342,869,2.86,"Business"
"S04507",2.47,1105,814,2.76,"Law"
"S04508",2.65,1575,80,2.46,"Medicine"
"S04509",2.96,926,619,3.27,"Engineering"
"S04510",3.19,1356,812,3.37,"Law"
"S04511",2.57,1594,915,2.94,"Mathematics"
"S04512",3.18,1006,305,2.11,"Business"
"S04513",2.6,1343,510,3.84,"Arts"
"S04514",2.11,1600,344,3.96,"Business"
"S04515",2.01,935,570,2.86,"Medicine"
"S04516",2.2,1496,91,3.23,"Law"
"S04517",3.58,1054,647,2.9,"Business"
"S04518",3.92,1068,862,2.64,"Mathematics"
"S04519",2.85,1171,169,2.15,"Medicine"
"S04520",3.03,1446,334,2.91,"Medicine"
"S04521",2.29,1319,634,3.64,"Law"
"S04522",3.1,1083,236,2.03,"Medicine"
"S04523",2.29,1510,399,3.16,"Law"
"S04524",3.22,1136,588,3.76,"Business"
"S04525",3.87,1408,821,2.44,"Mathematics"
"S04526",2.39,1340,477,2.37,"Arts"
"S04527",3.53,1021,535,3.54,"Computer Science"
"S04528",2.05,1316,845,2.51,"Computer Science"
"S04529",2.75,1434,585,2.38,"Business"
"S04530",2.22,1274,88,2.76,"Arts"
"S04531",2.7,1474,615,2.79,"Computer Science"
"S04532",2.35,1225,606,3.75,"Mathematics"
"S04533",2.75,1379,961,3.24,"Medicine"
"S04534",2.84,1049,828,2.81,"Business"
"S04535",2.6,1491,778,3.07,"Business"
"S04536",3.31,1389,253,3.91,"Engineering"
"S04537",3.84,1052,358,2.23,"Engineering"
"S04538",2.8,916,58,2.42,"Engineering"
"S04539",2.38,1450,943,3.93,"Law"
"S04540",2.54,1247,399,3.91,"Arts"
"S04541",3.71,1358,521,2.35,"Business"
"S04542",3.14,1101,525,2.29,"Engineering"
"S04543",2.91,1322,919,2.84,"Business"
"S04544",2.3,1179,417,2.1,"Medicine"
"S04545",2.9,1321,393,3.31,"Engineering"
"S04546",2.56,1499,643,2.15,"Business"
"S04547",3.89,1364,222,2.12,"Arts"
"S04548",3.77,1254,329,2.97,"Law"
"S04549",2.17,1481,372,3.92,"Mathematics"
"S04550",3.03,1277,511,2.85,"Arts"
"S04551",2.45,1023,153,2.71,"Arts"
"S04552",2.82,979,893,4,"Mathematics"
"S04553",3.75,1456,879,3.06,"Engineering"
"S04554",3.06,1132,984,2.75,"Arts"
"S04555",2.67,1379,480,2.77,"Law"
"S04556",2.42,1053,583,2.39,"Computer Science"
"S04557",3.6,1591,932,3.02,"Law"
"S04558",3.25,1308,857,2.88,"Medicine"
"S04559",2.94,930,20,2.54,"Law"
"S04560",2.43,1496,593,2.32,"Business"
"S04561",2.67,1456,950,2.62,"Computer Science"
"S04562",3.92,1402,228,3.02,"Engineering"
"S04563",3.04,1270,346,2.12,"Business"
"S04564",2.8,1222,19,2.31,"Mathematics"
"S04565",3.04,1231,444,3.9,"Law"
"S04566",3.56,1142,677,3.09,"Business"
"S04567",2.68,1451,368,2.13,"Arts"
"S04568",2.36,1329,899,3.39,"Business"
"S04569",3.17,1081,619,2.12,"Business"
"S04570",3.33,1372,889,3.48,"Law"
"S04571",3.43,1275,860,3.5,"Medicine"
"S04572",3.76,980,726,3.3,"Mathematics"
"S04573",2.74,1449,751,3.46,"Law"
"S04574",2.15,1319,147,2.18,"Engineering"
"S04575",3.92,1366,693,3.45,"Mathematics"
"S04576",2.87,1327,504,2.27,"Computer Science"
"S04577",3.25,956,430,2.68,"Arts"
"S04578",3.33,1221,848,3.89,"Medicine"
"S04579",3.09,1441,440,3.01,"Computer Science"
"S04580",2.41,1394,198,3.93,"Computer Science"
"S04581",3.51,1165,997,2.18,"Mathematics"
"S04582",3.61,1126,287,2.96,"Medicine"
"S04583",3.11,953,565,2.12,"Arts"
"S04584",2.98,1508,369,3.26,"Engineering"
"S04585",2.23,903,240,2.16,"Medicine"
"S04586",2.17,1338,802,2.35,"Medicine"
"S04587",2.68,1209,287,2.52,"Medicine"
"S04588",2.62,1502,700,3.5,"Arts"
"S04589",3.91,988,395,2.33,"Medicine"
"S04590",3.57,1219,996,3.69,"Medicine"
"S04591",3.32,1274,518,2.26,"Business"
"S04592",3.04,1503,795,2.07,"Business"
"S04593",2.33,1400,775,2.79,"Business"
"S04594",3.96,1561,561,3.96,"Business"
"S04595",2.75,1133,864,2.22,"Medicine"
"S04596",2.21,1236,712,2.2,"Mathematics"
"S04597",2.99,1470,60,3.5,"Business"
"S04598",3.75,1084,545,2.62,"Computer Science"
"S04599",3.77,1337,303,3.43,"Mathematics"
"S04600",2.02,1455,244,2.4,"Engineering"
"S04601",3.77,1079,684,2.92,"Business"
"S04602",2.54,975,207,2.53,"Arts"
"S04603",2.08,1555,375,2.9,"Engineering"
"S04604",3.7,1512,283,3.54,"Law"
"S04605",3.73,1171,478,3.52,"Law"
"S04606",3.19,954,22,3.03,"Computer Science"
"S04607",3.15,1600,559,3.86,"Engineering"
"S04608",3.63,976,349,2.53,"Engineering"
"S04609",3.57,1195,489,2.48,"Computer Science"
"S04610",3.78,1118,944,3.23,"Law"
"S04611",3.11,1176,670,3.24,"Business"
"S04612",3.94,1477,258,2.09,"Computer Science"
"S04613",3.99,1547,655,3.22,"Arts"
"S04614",2.23,1165,47,2.75,"Computer Science"
"S04615",3.7,942,27,3.49,"Medicine"
"S04616",3,1260,967,3.62,"Law"
"S04617",2.78,1127,27,3.1,"Medicine"
"S04618",3.23,1126,981,2,"Law"
"S04619",2.11,962,397,3.27,"Law"
"S04620",3.01,1070,951,3.5,"Engineering"
"S04621",3.74,1206,145,2.5,"Business"
"S04622",2.43,1467,587,2.93,"Business"
"S04623",2.85,1582,699,3.93,"Law"
"S04624",3.88,933,522,2.6,"Law"
"S04625",2.86,1541,121,2.45,"Medicine"
"S04626",2.72,1029,801,2.42,"Arts"
"S04627",2.88,1293,462,3.12,"Computer Science"
"S04628",3.04,1050,677,3.9,"Law"
"S04629",3.26,1554,382,3.22,"Law"
"S04630",3.6,1529,776,2.61,"Computer Science"
"S04631",2.9,1283,673,3.28,"Computer Science"
"S04632",3.63,916,903,3.25,"Arts"
"S04633",3.07,1493,418,3.19,"Arts"
"S04634",2.68,913,327,2.32,"Computer Science"
"S04635",3.32,980,391,3.27,"Law"
"S04636",3.44,1106,297,2.86,"Law"
"S04637",3.12,1103,630,2.04,"Computer Science"
"S04638",2.11,1278,996,3.08,"Law"
"S04639",2.34,1443,823,3.98,"Arts"
"S04640",2.57,922,775,2.7,"Computer Science"
"S04641",2.57,1513,84,3.93,"Arts"
"S04642",3.35,1061,146,2.19,"Law"
"S04643",2.04,1509,171,3.46,"Law"
"S04644",3.51,1043,334,2.23,"Engineering"
"S04645",2.53,1003,424,2.55,"Medicine"
"S04646",2.62,1281,309,3.14,"Medicine"
"S04647",3.06,1354,526,3.19,"Mathematics"
"S04648",2.43,1316,661,3.55,"Arts"
"S04649",3.77,1223,881,3.23,"Computer Science"
"S04650",2.17,1070,763,3.19,"Medicine"
"S04651",2.89,1475,569,3.82,"Law"
"S04652",3.7,1482,347,2.9,"Business"
"S04653",3.23,1173,302,2.45,"Computer Science"
"S04654",2.58,1351,922,2.32,"Arts"
"S04655",2.84,1024,347,2.8,"Law"
"S04656",3.41,1282,408,3.43,"Law"
"S04657",3.95,1216,133,2.09,"Business"
"S04658",3.79,1006,682,2.26,"Arts"
"S04659",2.68,1559,614,2.21,"Mathematics"
"S04660",4,1362,988,3.17,"Computer Science"
"S04661",2.01,1329,106,2.49,"Law"
"S04662",2.06,1236,171,2.33,"Mathematics"
"S04663",3.65,1395,640,3.19,"Engineering"
"S04664",2.4,1261,250,3.52,"Law"
"S04665",2.12,1331,544,2.66,"Engineering"
"S04666",2.47,1574,728,3.16,"Engineering"
"S04667",2.85,1419,262,2.2,"Computer Science"
"S04668",3.46,1305,842,3.87,"Computer Science"
"S04669",3.25,1276,494,2.67,"Business"
"S04670",2.48,1051,244,4,"Law"
"S04671",3.01,1221,451,3.96,"Computer Science"
"S04672",3.85,1506,903,3.56,"Computer Science"
"S04673",3.63,1113,797,2.04,"Business"
"S04674",2.65,1475,290,3.09,"Business"
"S04675",3.96,964,263,2.17,"Law"
"S04676",3.42,1169,849,3.79,"Mathematics"
"S04677",2.12,1436,845,3.58,"Arts"
"S04678",2.07,999,314,3.94,"Medicine"
"S04679",2.34,1004,85,3.22,"Law"
"S04680",3.46,1030,415,3.04,"Medicine"
"S04681",2.37,1288,329,3.04,"Arts"
"S04682",3.02,1220,45,2.77,"Engineering"
"S04683",2.19,1337,815,2.94,"Mathematics"
"S04684",3.84,918,333,3.27,"Law"
"S04685",2.69,1124,465,3.87,"Computer Science"
"S04686",3.82,1517,200,3.19,"Business"
"S04687",3.89,1465,201,3.71,"Law"
"S04688",2.01,1359,329,3.73,"Business"
"S04689",2.93,1293,680,3.04,"Engineering"
"S04690",2.05,1125,240,2.69,"Business"
"S04691",3.82,1259,884,3.28,"Engineering"
"S04692",3.04,1329,798,2.89,"Mathematics"
"S04693",2.15,914,702,2.16,"Arts"
"S04694",2.22,1459,583,2.76,"Engineering"
"S04695",2.77,1550,657,3.99,"Medicine"
"S04696",3.88,1445,359,2.1,"Law"
"S04697",3.39,1313,998,3.39,"Engineering"
"S04698",3.74,1254,901,3.68,"Law"
"S04699",2.73,1356,721,3.3,"Arts"
"S04700",2.09,1430,360,3.14,"Mathematics"
"S04701",3.95,1095,378,3.42,"Engineering"
"S04702",2.03,1014,385,2.86,"Arts"
"S04703",3.9,1316,720,2.18,"Medicine"
"S04704",2.74,1251,465,3.92,"Mathematics"
"S04705",2.02,974,222,2.86,"Computer Science"
"S04706",3.38,1561,799,3.33,"Arts"
"S04707",3.96,935,675,3.06,"Computer Science"
"S04708",3.93,1141,365,2.11,"Arts"
"S04709",2.32,1562,72,3.91,"Mathematics"
"S04710",2.36,962,240,3.59,"Engineering"
"S04711",3.13,1565,504,2.3,"Computer Science"
"S04712",3.27,1408,414,3.96,"Mathematics"
"S04713",3.48,1087,127,3.47,"Arts"
"S04714",2.36,992,487,2.94,"Law"
"S04715",3.92,904,597,3.22,"Arts"
"S04716",3.28,1337,527,2.21,"Computer Science"
"S04717",3.69,1065,248,3.12,"Law"
"S04718",3.08,1345,482,2.15,"Mathematics"
"S04719",2.83,924,312,3.09,"Arts"
"S04720",3.95,1407,444,3.11,"Computer Science"
"S04721",3.16,997,283,3.75,"Medicine"
"S04722",3.73,1167,2,3.45,"Business"
"S04723",3.91,1561,74,2.5,"Medicine"
"S04724",3.35,1292,64,3.78,"Computer Science"
"S04725",3.1,1495,773,3.15,"Engineering"
"S04726",2.01,1184,347,3.21,"Engineering"
"S04727",2.08,1583,324,2.34,"Business"
"S04728",2.4,1008,239,3.72,"Computer Science"
"S04729",2.37,926,397,3.86,"Law"
"S04730",2.51,954,337,3.55,"Arts"
"S04731",2.61,1032,341,3.88,"Medicine"
"S04732",2.72,951,279,2.6,"Law"
"S04733",2.84,1392,353,3.72,"Mathematics"
"S04734",2.2,1197,946,2.98,"Medicine"
"S04735",2.08,1298,892,2.33,"Business"
"S04736",3.35,1490,463,3.34,"Business"
"S04737",3.07,917,462,3.37,"Mathematics"
"S04738",2.89,1518,713,2.57,"Business"
"S04739",3.27,1458,293,2.05,"Mathematics"
"S04740",3.66,1145,798,2.4,"Law"
"S04741",2.86,1402,733,2.8,"Law"
"S04742",3.28,988,407,2.34,"Business"
"S04743",3.91,1102,162,2.39,"Law"
"S04744",3.68,1139,503,2.78,"Business"
"S04745",2.85,1389,448,3.92,"Law"
"S04746",3.29,912,695,3.53,"Business"
"S04747",2.35,1548,455,2.64,"Arts"
"S04748",3.12,1214,885,3.9,"Arts"
"S04749",3.96,1584,265,3.29,"Mathematics"
"S04750",3.04,1097,132,2.91,"Medicine"
"S04751",3.86,1142,834,2.94,"Mathematics"
"S04752",2.81,1406,120,2.82,"Medicine"
"S04753",4,942,892,2.47,"Mathematics"
"S04754",3.16,1229,219,2.77,"Business"
"S04755",2.08,1490,417,3.06,"Medicine"
"S04756",3.17,1328,672,3.06,"Law"
"S04757",2.55,1512,505,3.52,"Business"
"S04758",2.06,1061,300,2.72,"Arts"
"S04759",3.64,1555,109,3.43,"Engineering"
"S04760",2.55,1520,238,3.16,"Arts"
"S04761",3.59,1334,293,3.92,"Computer Science"
"S04762",2.58,1132,987,2.77,"Arts"
"S04763",2.39,1010,988,3.8,"Computer Science"
"S04764",3.95,1131,579,3.64,"Medicine"
"S04765",2.72,1172,828,3.28,"Arts"
"S04766",3.2,1497,187,3.31,"Engineering"
"S04767",3.22,940,36,2.17,"Law"
"S04768",3.12,1459,561,3.9,"Arts"
"S04769",3.83,1365,256,2.21,"Law"
"S04770",3.35,976,435,3.13,"Arts"
"S04771",2.81,1589,619,2.66,"Arts"
"S04772",3.72,1389,8,2.86,"Law"
"S04773",2.36,1016,748,3.22,"Law"
"S04774",3.09,1333,178,3.82,"Business"
"S04775",3.9,918,242,2.92,"Arts"
"S04776",3.25,1470,41,3.98,"Arts"
"S04777",3.63,1095,357,3.19,"Engineering"
"S04778",3.31,1518,757,2.32,"Law"
"S04779",3.68,1350,113,2.38,"Law"
"S04780",3.89,1324,877,3.43,"Computer Science"
"S04781",2.55,1293,768,2.1,"Computer Science"
"S04782",2.34,1183,166,2.96,"Law"
"S04783",2.97,933,504,2.3,"Engineering"
"S04784",3.4,1194,854,2.87,"Medicine"
"S04785",2.45,1150,78,3.5,"Arts"
"S04786",2.01,1537,719,2.92,"Medicine"
"S04787",2.69,1238,823,2.33,"Engineering"
"S04788",3.94,1517,878,2.5,"Medicine"
"S04789",3.39,1339,196,2.74,"Computer Science"
"S04790",2.8,1079,402,2.14,"Business"
"S04791",2.39,1521,833,3.17,"Medicine"
"S04792",2.71,1127,64,3.22,"Business"
"S04793",2.34,1532,652,2.12,"Medicine"
"S04794",2.21,1518,886,2.8,"Engineering"
"S04795",3.81,1542,425,2.83,"Business"
"S04796",4,922,42,2.67,"Medicine"
"S04797",2.33,1556,373,3.12,"Engineering"
"S04798",2.11,1226,956,2.69,"Mathematics"
"S04799",2.66,1053,306,2.83,"Mathematics"
"S04800",2.92,1518,209,3.6,"Law"
"S04801",2.41,1045,467,2.32,"Mathematics"
"S04802",2.6,1151,932,3.24,"Computer Science"
"S04803",2.4,1201,304,3.01,"Arts"
"S04804",3.55,969,967,2.61,"Engineering"
"S04805",3.43,1442,585,3.46,"Engineering"
"S04806",3.27,992,392,3.1,"Computer Science"
"S04807",2.77,1548,153,2.95,"Business"
"S04808",3.82,1062,647,3.34,"Medicine"
"S04809",3.94,980,362,3.6,"Business"
"S04810",2.35,1487,264,3.95,"Engineering"
"S04811",2.45,962,216,3.26,"Law"
"S04812",3.05,1511,721,3.75,"Mathematics"
"S04813",2.18,1335,716,2,"Medicine"
"S04814",2.87,947,622,3.06,"Mathematics"
"S04815",3.16,1344,543,2.43,"Mathematics"
"S04816",3.04,973,524,2.19,"Arts"
"S04817",2.66,1441,639,3.06,"Mathematics"
"S04818",3.08,1056,825,3.49,"Arts"
"S04819",3.92,1386,194,2.82,"Medicine"
"S04820",2.41,1165,652,3.34,"Engineering"
"S04821",3.31,1155,27,2.98,"Law"
"S04822",2.09,938,46,2.87,"Computer Science"
"S04823",2.13,954,647,2.58,"Mathematics"
"S04824",3.1,927,829,2.77,"Law"
"S04825",2.21,1017,954,2.7,"Mathematics"
"S04826",2.04,1269,58,3.29,"Mathematics"
"S04827",2.34,1108,13,2.23,"Business"
"S04828",3.13,1486,949,2.19,"Law"
"S04829",3.41,1476,612,3.32,"Law"
"S04830",2.4,1511,961,3.09,"Business"
"S04831",3.34,1457,49,2.86,"Computer Science"
"S04832",2.36,1215,803,2.3,"Computer Science"
"S04833",3.23,1292,94,2.82,"Arts"
"S04834",2.82,1343,607,3.58,"Mathematics"
"S04835",3.31,1567,657,3.78,"Computer Science"
"S04836",3.99,1158,584,3.41,"Medicine"
"S04837",3.88,1547,451,2.12,"Arts"
"S04838",2.01,1097,379,3.34,"Engineering"
"S04839",3.77,1598,10,2.48,"Arts"
"S04840",2.13,1527,674,2.63,"Mathematics"
"S04841",3.91,1344,726,2.39,"Law"
"S04842",2.56,1469,516,3.55,"Law"
"S04843",2.76,1481,224,3.3,"Arts"
"S04844",2.18,1504,381,3.22,"Business"
"S04845",2.22,1548,541,3.34,"Mathematics"
"S04846",3.45,1516,302,2.47,"Computer Science"
"S04847",3.89,1204,203,2.89,"Law"
"S04848",3.22,1238,942,3.27,"Law"
"S04849",3.43,1428,589,3.27,"Medicine"
"S04850",3.52,953,571,3.58,"Mathematics"
"S04851",2.53,1011,957,2.57,"Computer Science"
"S04852",2.09,1583,196,3.54,"Mathematics"
"S04853",2,1318,322,2.88,"Law"
"S04854",2.7,1204,418,3.34,"Business"
"S04855",2.48,1337,619,2.91,"Law"
"S04856",2.12,1555,342,3.9,"Computer Science"
"S04857",2.36,984,389,2.36,"Medicine"
"S04858",2.25,1423,9,3.35,"Computer Science"
"S04859",3.83,1151,532,3.15,"Mathematics"
"S04860",2.28,1025,149,2.35,"Mathematics"
"S04861",3.08,1509,383,2.13,"Business"
"S04862",3.19,1304,529,3.6,"Medicine"
"S04863",3.09,1203,12,2.31,"Computer Science"
"S04864",2.2,927,476,2.37,"Business"
"S04865",2.64,1165,594,3.96,"Business"
"S04866",2.1,951,579,3.43,"Arts"
"S04867",2.79,1554,645,2.5,"Law"
"S04868",2.38,1543,956,3.18,"Mathematics"
"S04869",3.12,1410,53,3.07,"Medicine"
"S04870",3.39,1106,436,3.69,"Medicine"
"S04871",3.06,1473,206,3.46,"Law"
"S04872",2.87,1410,944,3.66,"Mathematics"
"S04873",2.77,1543,986,2.42,"Mathematics"
"S04874",3.68,1452,915,3.28,"Computer Science"
"S04875",2.44,1100,745,2.08,"Arts"
"S04876",3.47,1510,913,2.14,"Medicine"
"S04877",3.51,1183,54,3.43,"Business"
"S04878",2.84,1256,999,2.05,"Medicine"
"S04879",2.59,946,580,3.16,"Arts"
"S04880",2.94,1036,490,3.68,"Law"
"S04881",2.19,1029,803,2.76,"Engineering"
"S04882",2.09,1094,344,2.09,"Law"
"S04883",2.22,1528,169,3.43,"Business"
"S04884",2.37,1263,909,3.86,"Medicine"
"S04885",3.01,1331,161,3.43,"Law"
"S04886",3.7,968,527,3.16,"Business"
"S04887",2.47,1357,703,2.46,"Mathematics"
"S04888",3.87,1439,527,2.03,"Computer Science"
"S04889",3.91,1234,287,3.39,"Business"
"S04890",3.92,1425,875,2.46,"Medicine"
"S04891",3.68,1457,412,3.72,"Computer Science"
"S04892",2.73,915,522,2.93,"Computer Science"
"S04893",2.15,1355,569,3.06,"Computer Science"
"S04894",3.14,1409,199,3.51,"Engineering"
"S04895",3.12,1108,161,3.56,"Engineering"
"S04896",3.7,1057,775,3.29,"Computer Science"
"S04897",3.99,1236,389,3.88,"Law"
"S04898",3.02,1140,474,3.96,"Law"
"S04899",2.69,957,381,3.89,"Law"
"S04900",2.37,1204,765,3.65,"Medicine"
"S04901",2.01,1244,631,3.41,"Computer Science"
"S04902",3.02,1541,592,3.33,"Law"
"S04903",3.11,913,124,2.21,"Computer Science"
"S04904",3.65,1258,825,2.54,"Business"
"S04905",3.01,1276,72,2.01,"Law"
"S04906",3.83,1142,982,2.27,"Business"
"S04907",3.26,1044,994,2.88,"Business"
"S04908",3.68,1314,168,2.29,"Law"
"S04909",2.3,1293,284,3.8,"Arts"
"S04910",3.71,1514,494,3.61,"Business"
"S04911",3.35,1257,36,2.14,"Law"
"S04912",2.34,1475,824,2.5,"Mathematics"
"S04913",2.38,1057,175,3.64,"Business"
"S04914",3.85,1573,199,3.61,"Medicine"
"S04915",2.06,917,116,3.89,"Engineering"
"S04916",2.93,1460,936,4,"Engineering"
"S04917",2.63,1467,315,3.95,"Engineering"
"S04918",3.33,1246,939,2.82,"Mathematics"
"S04919",3.68,957,220,2.5,"Arts"
"S04920",2.72,1054,891,3.52,"Computer Science"
"S04921",2.85,1466,578,2.6,"Business"
"S04922",3.96,1386,777,3.61,"Mathematics"
"S04923",3.57,1430,134,3.07,"Medicine"
"S04924",3.79,1386,631,3.59,"Arts"
"S04925",2.88,1050,122,2.55,"Mathematics"
"S04926",2.47,1258,833,3.02,"Engineering"
"S04927",2.82,1267,899,3.13,"Arts"
"S04928",3.43,1519,970,3.89,"Mathematics"
"S04929",2.22,946,421,2.53,"Medicine"
"S04930",2.54,1106,895,3.87,"Law"
"S04931",2.09,1349,492,3.61,"Arts"
"S04932",2.86,1382,599,3.46,"Engineering"
"S04933",3.65,1539,289,3.57,"Computer Science"
"S04934",2.05,1596,649,3.21,"Mathematics"
"S04935",3.35,1469,53,2.49,"Engineering"
"S04936",3.86,1042,205,2.38,"Mathematics"
"S04937",2.47,1299,348,3.73,"Engineering"
"S04938",3.39,996,51,3.45,"Engineering"
"S04939",3.95,946,839,2.43,"Mathematics"
"S04940",3.92,1090,922,3.23,"Arts"
"S04941",2.47,1039,912,2.9,"Medicine"
"S04942",2.2,1514,40,2.32,"Engineering"
"S04943",2.3,1130,250,3.06,"Law"
"S04944",3.4,1239,218,2.56,"Arts"
"S04945",3.45,1390,179,2.19,"Medicine"
"S04946",3.35,948,551,2.93,"Computer Science"
"S04947",2.67,1523,183,3.18,"Engineering"
"S04948",2.34,1352,736,2.09,"Business"
"S04949",3.16,1215,164,2.8,"Arts"
"S04950",2.97,1221,746,2.52,"Law"
